ID,Idioma,Nombre_Idioma,Texto_Original,Texto_Optimizado,Tokens_Original,Tokens_Optimizados,Similitud,Reduccion_Tokens,Pct_Reduccion,Cumple_Restriccion
887,spa_Latn,Español,"Las visitas turísticas tienen precios elevados, además de que requieren buenas condiciones físicas, solo se pueden hacer en verano de noviembre a febrero y se circunscriben mayormente a la península, las islas y el mar de Ross.","Las visitas turísticas tienen precios elevados, además de que requieren buenas condiciones físicas, solo se pueden hacer en verano de noviembre a febrero y se circunscriben mayormente a la península, las islas y el mar de Ross.",58,58,1.0,0,0.0,True
888,spa_Latn,Español,"Un par de miles de empleados viven aquí en el verano, en unas cuatro docenas de bases, mayoritariamente ubicadas en esas regiones, pero sólo un pequeño número permanece durante el invierno.","Un par de miles de empleados viven aquí en el verano, en unas cuatro docenas de bases, mayoritariamente ubicadas en esas regiones, pero sólo un pequeño número permanece durante el invierno.",49,49,1.0000001,0,0.0,True
889,spa_Latn,Español,"En su interior, la Antártida consiste en una meseta desierta revestida por 2 a 3 kilómetros de hielo.","En su interior, la Antártida consiste en una meseta desierta revestida por 2 a 3 kilómetros de hielo.",35,35,1.0,0,0.0,True
890,spa_Latn,Español,"De vez en cuando, se llevan a cabo excursiones aéreas especializadas que se adentran para practicar montañismo o dirigirse hasta el Polo, en donde hay una base grande.","De vez en cuando, se llevan a cabo excursiones aéreas especializadas que se adentran para practicar montañismo o dirigirse hasta el Polo, en donde hay una base grande.",45,45,1.0,0,0.0,True
891,spa_Latn,Español,"La carretera (o autopista) de McMurdo al Polo Sur es un camino de 1600 km desde la base McMurdo, en el mar de Ross, hasta el Polo.","La carretera (o autopista) de McMurdo al Polo Sur es un camino de 1600 km desde la base McMurdo, en el mar de Ross, hasta el Polo.",41,41,1.0000001,0,0.0,True
892,spa_Latn,Español,"Se trata de nieve compactada, con grietas rellenas y señalizadas con banderas. Solo pueden circular por allí tractores especiales, cargando trineos con combustible u otros suministros.","Se trata de nieve compactada, con grietas rellenas y señalizadas con banderas. Solo pueden circular por allí tractores especiales, cargando trineos con combustible u otros suministros.",48,48,1.0,0,0.0,True
893,spa_Latn,Español,"Estos no son demasiado ágiles, debido a lo cual el camino debe dar un largo giro rodeando las montañas Transantárticas para alcanzar la meseta.","Estos no son demasiado ágiles, debido a lo cual el camino debe dar un largo giro rodeando las montañas Transantárticas para alcanzar la meseta.",40,40,0.99999994,0,0.0,True
894,spa_Latn,Español,"En época invernal, la causa más habitual de accidentes son las carreteras, las acercas y, en particular, los escalones resbaladizos.","En época invernal, la causa más habitual de accidentes son las carreteras, las acercas y, en particular, los escalones resbaladizos.",39,39,1.0,0,0.0,True
895,spa_Latn,Español,"Es esencial que cuente, cuando menos, con calzado con suelas apropiadas. Los zapatos de verano por lo general resbalan mucho en el hielo y la nieve, incluso hay botas de invierno que no son adecuadas.","Es esencial que cuente, cuando menos, con calzado con suelas apropiadas. Los zapatos de verano por lo general resbalan mucho en el hielo y la nieve, incluso hay botas de invierno que no son adecuadas.",59,59,1.0,0,0.0,True
896,spa_Latn,Español,"Es preciso que el patrón tenga una profundidad apropiada, de 5 mm (1/5 pulgadas) o superior, y que el material sea lo suficientemente suave en temperaturas bajas.","Es preciso que el patrón tenga una profundidad apropiada, de 5 mm (1/5 pulgadas) o superior, y que el material sea lo suficientemente suave en temperaturas bajas.",48,48,1.0,0,0.0,True
897,spa_Latn,Español,"Hay botas con tachuelas y existe un accesorio adicional con tachuelas para condiciones resbaladizas, que se adapta a casi cualquier calzado, tanto para los tacones como para la suela.","Hay botas con tachuelas y existe un accesorio adicional con tachuelas para condiciones resbaladizas, que se adapta a casi cualquier calzado, tanto para los tacones como para la suela.",52,52,1.0,0,0.0,True
898,spa_Latn,Español,"Es preciso que los tacones sean bajos y anchos. Con frecuencia, se desparrama arena, grava o sal (cloruro de calcio) sobre las carreteras o caminos a fin de obtener una mejor adherencia.","Es preciso que los tacones sean bajos y anchos. Con frecuencia, se desparrama arena, grava o sal (cloruro de calcio) sobre las carreteras o caminos a fin de obtener una mejor adherencia.",55,55,1.0,0,0.0,True
899,spa_Latn,Español,"Las avalanchas no son algo anormal; las pendientes pronunciadas únicamente resisten cierta cantidad de nieve, por lo que el exceso caerá en forma de aludes.","Las avalanchas no son algo anormal; las pendientes pronunciadas únicamente resisten cierta cantidad de nieve, por lo que el exceso caerá en forma de aludes.",43,43,0.9999998,0,0.0,True
900,spa_Latn,Español,"El problema radica en que la nieve es pegajosa, motivo por el cual requiere algo de activación para caer, y eso que cae puede ser el desencadenante del resto.","El problema radica en que la nieve es pegajosa, motivo por el cual requiere algo de activación para caer, y eso que cae puede ser el desencadenante del resto.",43,43,0.99999994,0,0.0,True
901,spa_Latn,Español,"A veces, el factor que las desencadena es el sol que derrite la nieve, otras veces, es una nueva nevada u otros eventos naturales, y con frecuencia, es el ser humano.","A veces, el factor que las desencadena es el sol que derrite la nieve, otras veces, es una nueva nevada u otros eventos naturales, y con frecuencia, es el ser humano.",46,46,1.0,0,0.0,True
902,spa_Latn,Español,Un tornado es cilindro giratorio de aire a muy baja presión que succiona hacia adentro y arriba el aire a su alrededor.,Un tornado es cilindro giratorio de aire a muy baja presión que succiona hacia adentro y arriba el aire a su alrededor.,34,34,0.99999994,0,0.0,True
903,spa_Latn,Español,"Producen grandes vientos (con frecuencia de 100-200 millas/hora) y pueden levantar objetos pesados en el aire, llevándolos consigo mientras el tornado se desplaza.","Producen grandes vientos (con frecuencia de 100-200 millas/hora) y pueden levantar objetos pesados en el aire, llevándolos consigo mientras el tornado se desplaza.",45,45,1.0,0,0.0,True
904,spa_Latn,Español,Inician como embudos que bajan de las nubes de tormenta y se transforman en tornados cuando entran en contacto con el suelo.,Inician como embudos que bajan de las nubes de tormenta y se transforman en tornados cuando entran en contacto con el suelo.,32,32,0.9999998,0,0.0,True
905,spa_Latn,Español,"Los proveedores de RPV, (redes privadas virtuales) personales son la opción ideal para evitar la censura política y el geofiltrado de IP comercial.","Los proveedores de RPV, (redes privadas virtuales) personales son la opción ideal para evitar la censura política y el geofiltrado de IP comercial.",38,38,0.99999976,0,0.0,True
906,spa_Latn,Español,Son superiores a los servidores proxy por varios motivos: redirigen todo el tráfico de Internet y no únicamente los http.,Son superiores a los servidores proxy por varios motivos: redirigen todo el tráfico de Internet y no únicamente los http.,30,30,1.0,0,0.0,True
907,spa_Latn,Español,"Por lo general, brindan mayor ancho de banda y mejor calidad de servicio. Están encriptados y, gracias a ello, es más complicado hackearlos.","Por lo general, brindan mayor ancho de banda y mejor calidad de servicio. Están encriptados y, gracias a ello, es más complicado hackearlos.",37,37,0.9999999,0,0.0,True
908,spa_Latn,Español,"Las empresas de comunicación mienten repetidamente sobre su finalidad, asegurando que sirve para «prevenir la piratería».","Las empresas de comunicación mienten repetidamente sobre su finalidad, asegurando que sirve para «prevenir la piratería».",31,31,1.0,0,0.0,True
909,spa_Latn,Español,"En efecto, los códigos de región no inciden en modo alguno sobre las copias ilícitas. Una réplica idéntica de un disco se reproducirá sin problemas en los mismos dispositivos que el original.","En efecto, los códigos de región no inciden en modo alguno sobre las copias ilícitas. Una réplica idéntica de un disco se reproducirá sin problemas en los mismos dispositivos que el original.",53,53,1.0,0,0.0,True
910,spa_Latn,Español,El objetivo oculto que esas compañías tienen en la mira es ganar más control sobre sus mercados; se trata de hacer circular el dinero.,El objetivo oculto que esas compañías tienen en la mira es ganar más control sobre sus mercados; se trata de hacer circular el dinero.,33,33,0.9999999,0,0.0,True
911,spa_Latn,Español,"Dado que las llamadas se enrutan mediante Internet, no precisa recurrir a una compañía de celular ubicada en donde usted vive o en el destino a donde se dirige.","Dado que las llamadas se enrutan mediante Internet, no precisa recurrir a una compañía de celular ubicada en donde usted vive o en el destino a donde se dirige.",39,39,1.0000001,0,0.0,True
912,spa_Latn,Español,"Tampoco se requiere que obtenga un número local del lugar en donde vive; puede recurrir a una conexión a Internet por satélite en las zonas salvajes de Chicken, en Alaska, y elegir un número que señale que usted se localiza en la soleada Arizona.","Tampoco se requiere que obtenga un número local del lugar en donde vive; puede recurrir a una conexión a Internet por satélite en las zonas salvajes de Chicken, en Alaska, y elegir un número que señale que usted se localiza en la soleada Arizona.",62,62,1.0,0,0.0,True
913,spa_Latn,Español,"Con frecuencia, es preciso comprar un número global por separado que permita que lo llamen desde teléfonos PSTN. De dónde proviene ese número marca la diferencia para quienes lo llaman.","Con frecuencia, es preciso comprar un número global por separado que permita que lo llamen desde teléfonos PSTN. De dónde proviene ese número marca la diferencia para quienes lo llaman.",45,45,1.0,0,0.0,True
914,spa_Latn,Español,"Aplicaciones de traducción instantáneas: son aquellas que pueden generar, en forma automática, traducciones de segmentos completos de texto de un idioma a otro.","Aplicaciones de traducción instantáneas: son aquellas que pueden generar, en forma automática, traducciones de segmentos completos de texto de un idioma a otro.",39,39,1.0000001,0,0.0,True
915,spa_Latn,Español,Entre este tipo de aplicaciones podemos encontrar algunas que hasta traducen en idiomas extranjeros los textos de carteles u otros objetos del mundo real si el usuario enfoca su teléfono inteligente en tales objetos.,Entre este tipo de aplicaciones podemos encontrar algunas que hasta traducen en idiomas extranjeros los textos de carteles u otros objetos del mundo real si el usuario enfoca su teléfono inteligente en tales objetos.,46,46,0.9999999,0,0.0,True
916,spa_Latn,Español,"Los motores de traducción han mejorado drásticamente y ahora, con frecuencia, brindan traducciones bastante correctas (y rara vez contenido sin sentido); no obstante, debe tenerse algo de precaución, ya que todavía es posible que fallen.","Los motores de traducción han mejorado drásticamente y ahora, con frecuencia, brindan traducciones bastante correctas (y rara vez contenido sin sentido); no obstante, debe tenerse algo de precaución, ya que todavía es posible que fallen.",60,60,0.99999994,0,0.0,True
917,spa_Latn,Español,"Una de las principales aplicaciones en esta categoría es Google Translate, que realiza la traducción sin conexión si se descargan los datos del idioma con el que se trabajará.","Una de las principales aplicaciones en esta categoría es Google Translate, que realiza la traducción sin conexión si se descargan los datos del idioma con el que se trabajará.",38,38,1.0000001,0,0.0,True
