ID,Idioma,Nombre_Idioma,Texto,Split,Tokens,Caracteres,Palabras,Tokens_por_palabra,Tokens_por_caracter,Tokens_English,IDTL
803,por_Latn,Português,"Os destilados ilegais podem conter várias substâncias perigosas, incluindo metanol, que pode cegar ou matar, mesmo em pequenas doses.",dev,40,133,19,2.1052631578947367,0.3007518796992481,23,1.7391304347826086
804,por_Latn,Português,"Os óculos podem ser mais baratos num país estrangeiro, especialmente em países de renda baixa, já que os custos de trabalho são menores.",dev,34,136,23,1.4782608695652173,0.25,22,1.5454545454545454
805,por_Latn,Português,"Considere realizar um exame de vista em domicílio, principalmente no caso de o seguro cobri-lo, e leve a receita para ser arquivada em um lugar diverso.",dev,40,152,26,1.5384615384615385,0.2631578947368421,24,1.6666666666666667
806,por_Latn,Português,"Armações de marcas de luxo disponíveis nestas áreas podem apresentar dois problemas; algumas podem ser imitações, e as reais importadas podem ser mais caras do que em seu país.",dev,44,176,29,1.5172413793103448,0.25,33,1.3333333333333333
807,por_Latn,Português,"O café é uma das commodities mais comercializadas mundialmente, sendo provável que você encontre muitas espécies na sua região.",dev,30,127,19,1.5789473684210527,0.23622047244094488,23,1.3043478260869565
808,por_Latn,Português,"No entanto, existem muitas maneiras distintas de beber café em todo o mundo que vale a pena experimentar.",dev,27,105,18,1.5,0.2571428571428571,18,1.5
809,por_Latn,Português,"O canyoning (ou canionismo) diz respeito a ir até o fundo de um cânion, que pode ser seco ou repleto de água.",dev,39,109,22,1.7727272727272727,0.3577981651376147,30,1.3
810,por_Latn,Português,"O canionismo combina elementos de natação, escalada, e salto - mas exige relativamente pouco treino ou forma física dos iniciantes (quando comparado com escalada de rochas, mergulho submarino, ou esqui alpino, por exemplo).",dev,62,223,33,1.878787878787879,0.27802690582959644,41,1.5121951219512195
811,por_Latn,Português,"A caminhada é uma atividade ao ar livre que consiste em andar em ambientes naturais, muitas vezes em trilhas de caminhada.",dev,35,122,21,1.6666666666666667,0.28688524590163933,19,1.8421052631578947
812,por_Latn,Português,Caminhadas ao dia vão desde distâncias de menos de um quilômetro até distâncias que podem ser completadas em um só dia.,dev,33,119,21,1.5714285714285714,0.2773109243697479,22,1.5
813,por_Latn,Português,"Para uma caminhada de um dia em uma trilha fácil, é preciso poucos preparativos, e qualquer pessoa relativamente em forma consegue aproveitá-las.",dev,37,145,22,1.6818181818181819,0.25517241379310346,22,1.6818181818181819
814,por_Latn,Português,"As famílias com crianças pequenas talvez precisem estar mais bem preparadas, mas um dia do lado de fora é bem possível, mesmo com bebês e crianças em idade pré-escolar.",dev,44,168,29,1.5172413793103448,0.2619047619047619,25,1.76
815,por_Latn,Português,"No mundo todo, existem cerca de 200 organizações de turismo em funcionamento. A maioria deles opera de forma independente.",dev,31,122,19,1.631578947368421,0.2540983606557377,18,1.7222222222222223
816,por_Latn,Português,"Sucessora da Global Running Tours, a Go Running Tours liga diversos fornecedores de ""sightrunning"" ao redor de quatro continentes diferentes.",dev,35,141,20,1.75,0.24822695035460993,20,1.75
817,por_Latn,Português,"Com origem nos Tours de Corrida de Barcelona e no de Copenhague, não demorou para ganhar a companhia dos Tours de Corrida sediados em Praga e outras corridas.",dev,46,158,28,1.6428571428571428,0.2911392405063291,28,1.6428571428571428
818,por_Latn,Português,Há muitas coisas que você deve levar em consideração antes e quando você viaja para algum lugar.,dev,24,96,17,1.411764705882353,0.25,17,1.411764705882353
819,por_Latn,Português,"Quando você viaja, espera que as coisas não sejam como são ""em casa"". Maneiras, leis, comida, trânsito, hospedagem, normas, idioma e assim por diante vão, até certo ponto, diferir do local onde você vive.",dev,62,204,34,1.8235294117647058,0.30392156862745096,43,1.441860465116279
820,por_Latn,Português,"Isso é algo que você sempre precisa recordar para evitar decepções, ou talvez, até um desgosto com os modos locais de fazer as coisas.",dev,37,134,24,1.5416666666666667,0.27611940298507465,26,1.4230769230769231
821,por_Latn,Português,"As agências de viagens existem desde o século XIX. Um agente de viagens geralmente é uma boa pedida para uma viagem que vai além da experiência anterior do viajante com a natureza, a cultura, o idioma ou com países de baixa renda.",dev,63,230,42,1.5,0.27391304347826084,42,1.5
822,por_Latn,Português,"Apesar da maior parte das agências estar disposta a aceitar a maioria das reservas comuns, muitos agentes se especializam em determinados tipos de viagens, orçamentos ou destinos.",dev,46,179,27,1.7037037037037037,0.2569832402234637,27,1.7037037037037037
823,por_Latn,Português,Pode ser melhor ter um agente que costuma reservar viagens semelhantes às suas.,dev,22,79,13,1.6923076923076923,0.27848101265822783,16,1.375
824,por_Latn,Português,"Veja quais pacotes o agente está promovendo, seja no site ou na vitrine da agência.",dev,25,83,15,1.6666666666666667,0.30120481927710846,21,1.1904761904761905
825,por_Latn,Português,"Se quer conhecer o mundo sem gastar muito, seja por necessidade, estilo de vida ou desafio, existem algumas maneiras de fazer isso.",dev,33,131,22,1.5,0.25190839694656486,26,1.2692307692307692
826,por_Latn,Português,"Basicamente, eles pertencem a duas categorias: os que trabalham em viagem e os que tentam limitar as despesas. Esta matéria aborda sobre o último.",dev,40,146,24,1.6666666666666667,0.273972602739726,28,1.4285714285714286
827,por_Latn,Português,"Para aqueles dispostos a sacrificar conforto, tempo e previsibilidade para diminuir as despesas para quase zero, confira o orçamento mínimo para viagens.",dev,40,153,22,1.8181818181818181,0.26143790849673204,24,1.6666666666666667
828,por_Latn,Português,"O conselho presume que os viajantes não roubem, invadam, participem do mercado ilegal, implorem ou explorem outras pessoas em interesse próprio.",dev,37,144,21,1.7619047619047619,0.2569444444444444,29,1.2758620689655173
829,por_Latn,Português,"Um ponto de controle de imigração costuma ser a primeira parada após desembarcar de um avião, navio ou outro veículo.",dev,33,117,20,1.65,0.28205128205128205,22,1.5
830,por_Latn,Português,"Em alguns trens transfronteiriços, as inspeções são feitas dentro do trem em movimento e você deve ter um documento de identidade com validez ao entrar em um desses veículos.",dev,44,174,29,1.5172413793103448,0.25287356321839083,27,1.6296296296296295
831,por_Latn,Português,"Em trens noturnos, os passaportes podem ser recolhidos pelo condutor para que você não tenha seu sono interrompido.",dev,34,115,18,1.8888888888888888,0.2956521739130435,22,1.5454545454545454
832,por_Latn,Português,"O registro é um requisito adicional para o processo de visto. Em alguns países, você deve registrar sua presença e o endereço onde está ficando com as autoridades locais.",dev,39,170,29,1.3448275862068966,0.22941176470588234,30,1.3
833,por_Latn,Português,Isso pode exigir a assinatura de algum documento na delegacia de polícia local ou uma visita ao escritório de imigração.,dev,31,120,20,1.55,0.25833333333333336,19,1.631578947368421
834,por_Latn,Português,"Em muitos países com uma lei como essa, os hotéis locais cuidarão do registro (assegure-se de perguntar).",dev,30,105,17,1.7647058823529411,0.2857142857142857,20,1.5
835,por_Latn,Português,"Em outros casos, somente pessoas hospedadas fora de acomodações turísticas precisam se registrar. No entanto, isso torna a lei muito mais obscura, então descubra com antecedência.",dev,46,179,26,1.7692307692307692,0.2569832402234637,31,1.4838709677419355
836,por_Latn,Português,A arquitetura tem como objeto o desenho e construção de edifícios. A arquitetura de um determinado lugar é muitas vezes uma atração turística por si só.,dev,45,152,26,1.7307692307692308,0.29605263157894735,26,1.7307692307692308
837,por_Latn,Português,"Muitas construções são bastante bonitas de se olhar, e a vista de um edifício alto ou de uma janela posicionada com inteligência, pode ser uma beleza de se contemplar.",dev,45,167,29,1.5517241379310345,0.2694610778443114,30,1.5
838,por_Latn,Português,"A arquitetura se sobrepõe a outras áreas, incluindo planejamento urbano, engenharia civil, decoração, design de interiores e paisagismo.",dev,41,136,18,2.2777777777777777,0.3014705882352941,22,1.8636363636363635
839,por_Latn,Português,"Considerando que muitos dos povos são remotos, você não conseguirá encontrar uma quantidade significativa de vida noturna se não viajar para Albuquerque ou Santa Fé.",dev,36,165,25,1.44,0.21818181818181817,32,1.125
840,por_Latn,Português,"Contudo, quase todos os cassinos listados acima servem bebidas, e vários deles oferecem entretenimento de qualidade (principalmente os grandes ao redor de Albuquerque e Santa Fé).",dev,44,179,26,1.6923076923076923,0.24581005586592178,34,1.2941176470588236
841,por_Latn,Português,"Atenção: os bares das cidades pequenas, nestas redondezas, não são sempre os melhores locais para um visitante de fora do estado desfrutar.",dev,37,139,22,1.6818181818181819,0.26618705035971224,22,1.6818181818181819
842,por_Latn,Português,"Por um lado, o norte do Novo México possui problemas significativos com embriaguez ao volante, e a concentração de motoristas embriagados é alta perto dos bares de pequenas cidades.",dev,49,181,29,1.6896551724137931,0.27071823204419887,28,1.75
843,por_Latn,Português,Murais ou rabiscos indesejados são conhecidos como grafite.,dev,17,59,8,2.125,0.288135593220339,12,1.4166666666666667
844,por_Latn,Português,"Embora esteja longe de ser um fenômeno moderno, a maioria das pessoas provavelmente o associa a jovens vandalizando propriedades públicas e privadas com sprays de tinta.",dev,46,169,26,1.7692307692307692,0.27218934911242604,26,1.7692307692307692
845,por_Latn,Português,"Mas, atualmente há artistas de grafite consagrados, eventos de grafite e paredes ""autorizadas"". As pinturas de grafite nesse contexto geralmente parecem mais obras de arte em vez de desenhos irreconhecíveis.",dev,54,207,30,1.8,0.2608695652173913,32,1.6875
846,por_Latn,Português,Arremesso de bumerangue é uma habilidade popular que muitos turistas querem aprender.,dev,22,85,12,1.8333333333333333,0.25882352941176473,15,1.4666666666666666
847,por_Latn,Português,"Se você quer aprender a lançar um bumerangue que volte para sua mão, confira se você tem um modelo de bumerangue adequado para isso.",dev,36,132,24,1.5,0.2727272727272727,29,1.2413793103448276
848,por_Latn,Português,"A maioria dos bumerangues disponíveis na Austrália, na verdade, não volta ao ponto de lançamento. Iniciantes são aconselhados a não tentar jogar durante ventanias.",dev,47,163,24,1.9583333333333333,0.2883435582822086,25,1.88
849,por_Latn,Português,Uma refeição tipo Hangi é feita em uma cavidade aquecida no chão.,dev,22,65,12,1.8333333333333333,0.3384615384615385,14,1.5714285714285714
850,por_Latn,Português,"O buraco é aquecido com pedras quentes tiradas de uma fogueira ou, em alguns lugares, o calor geotérmico torna partes do terreno naturalmente quentes.",dev,42,150,24,1.75,0.28,26,1.6153846153846154
851,por_Latn,Português,O hangi costuma ser utilizado para cozinhar um  tradicional jantar assado.,dev,20,74,11,1.8181818181818181,0.2702702702702703,14,1.4285714285714286
852,por_Latn,Português,"Diversos lugares em Rotorua oferecem hangi geotérmico, enquanto outros hangi podem ser amostrados em Christchurch, Wellington e em outros lugares.",dev,37,146,20,1.85,0.2534246575342466,27,1.3703703703703705
853,por_Latn,Português,O MetroRail tem duas classes em trens urbanos e que percorrem a região da Cidade do Cabo: o MetroPlus (também chamado de Primeira Classe) e o Metro (chamado de Terceira Classe).,dev,53,177,31,1.7096774193548387,0.2994350282485876,29,1.8275862068965518
854,por_Latn,Português,"MetroPlus oferece mais conforto e é menos lotado, porém é um pouco mais caro, embora mais barato do que os bilhetes comuns de metrô na Europa.",dev,42,142,26,1.6153846153846154,0.29577464788732394,23,1.826086956521739
855,por_Latn,Português,Todo trem tem tanto os instrutores MetroPlus quanto os Metro. Os instrutores MetroPlus estão sempre no final do trem mais próximo de Cabo Verde.,dev,33,144,24,1.375,0.22916666666666666,26,1.2692307692307692
856,por_Latn,Português,"Carregar para os outros - Nunca perca sua bagagem de vista, especialmente quando atravessar fronteiras internacionais.",dev,28,118,16,1.75,0.23728813559322035,22,1.2727272727272727
857,por_Latn,Português,"Podem usar você como traficante de drogas sem seu conhecimento, o que lhe deixará em uma situação bastante problemática.",dev,30,120,19,1.5789473684210527,0.25,25,1.2
858,por_Latn,Português,"Isso inclui a espera na fila, já que cães farejadores podem ser usados a qualquer momento sem aviso prévio.",dev,30,107,19,1.5789473684210527,0.2803738317757009,21,1.4285714285714286
859,por_Latn,Português,"Alguns países têm punições extremamente draconianas, inclusive para réus primários; elas podem incluir sentenças de prisão de mais de 10 anos ou até pena de morte.",dev,44,163,26,1.6923076923076923,0.26993865030674846,26,1.6923076923076923
860,por_Latn,Português,Bagagens desacompanhadas são alvo de roubo e também podem atrair a atenção das autoridades atentas às ameaças de bombas.,dev,35,120,19,1.8421052631578947,0.2916666666666667,20,1.75
